"recordID","QCLUSTER","QNUMBER","QLINE","QHDIVISION","QHDISTRICT","QHTYPE","QHQTYPE","QRTYPE","QINTNUM","QRESULT","QWEIGHT_UF","UF104","UF106","UF107","UF108","UF201","UF206","UF207","UF315A","UF315B","UF315C","UF315D","UF702C","UF302","UF303","Domain","Strata","QHWLTHF","QHWLTHI"
5909,2268,61,3,3,93,"Rural","Type A","Unarried Female",58,"Completed",1.242363158,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",14,"No","Central",5,-1.5002498,1
5910,2268,79,4,3,93,"Rural","Type A","Unarried Female",55,"Completed",1.242363158,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",5,-0.35524791,3
5911,2268,110,3,3,93,"Rural","Type A","Unarried Female",55,"Completed",1.242363158,"Yes, school/college",6,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","Central",5,-0.52467341,3
5912,2268,112,3,3,93,"Rural","Type A","Unarried Female",55,"Completed",1.242363158,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","Central",5,0.29550145,4
5913,2268,125,2,3,93,"Rural","Type A","Unarried Female",55,"Completed",1.242363158,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"Yes","Central",5,1.3496139,4
5914,2268,202,3,3,93,"Rural","Type A","Unarried Female",6,"Completed",1.242363158,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Never agree",13,"No","Central",5,-0.02070356,3
5915,2268,255,3,3,93,"Rural","Type A","Unarried Female",6,"Completed",1.242363158,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",12,"No","Central",5,-0.52467341,3
5923,3002,2,4,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Never agree",14,"No","West",14,0.16028979,4
5924,3002,28,2,5,10,"Urban","Type A","Unarried Female",148,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","West",14,1.3172802,4
5925,3002,62,3,5,10,"Urban","Type A","Unarried Female",33,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Somtimes",13,"No","West",14,3.6543252,5
5927,3002,110,3,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",10,"No","West",14,0.45614828,4
5928,3002,127,3,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",15,"Yes","West",14,-2.2402567,1
5929,3002,153,3,5,10,"Urban","Type A","Unarried Female",61,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","No","Yes","No","Yes","Always",14,"No","West",14,0.78897366,4
5930,3002,201,3,5,10,"Urban","Type A","Unarried Female",61,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Every day","Yes","No","Yes","No","No","Always",15,"No","West",14,-1.0768523,2
5931,3002,223,6,5,10,"Urban","Type A","Unarried Female",33,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",14,1.3869344,4
5944,3004,14,3,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,0.83589035,4
5945,3004,22,3,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","Yes","Yes","Somtimes",11,"No","West",14,2.4360791,5
5946,3004,27,6,5,10,"Urban","Type A","Unarried Female",10,"Completed",0.802414045,"Yes, madrasa",8,"Yes , madrasa"," ","No","Less than one a week","No","No","Yes","Yes","Yes","Always",12,"Yes","West",14,3.356116,5
5947,3004,28,4,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","Yes","Yes","Always",12,"No","West",14,2.7517544,5
5948,3004,67,3,5,10,"Urban","Type A","Unarried Female",10,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","Yes","Always",13,"Yes","West",14,2.3080226,5
5949,3004,76,4,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",14,1.6839698,5
5950,3004,81,4,5,10,"Urban","Type A","Unarried Female",73,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","No","No","No","Somtimes",11,"Yes","West",14,4.1165392,5
5951,3004,87,3,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",13,"No","West",14,0.67313111,4
5952,3004,121,3,5,10,"Urban","Type A","Unarried Female",10,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,-0.42074749,3
5953,3004,121,4,5,10,"Urban","Type A","Unarried Female",10,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"Yes","West",14,-0.42074749,3
5954,3004,123,5,5,10,"Urban","Type A","Unarried Female",31,"Completed",0.802414045,"Yes, school/college",9,"No","DK","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",14,1.2340682,4
5955,3004,124,3,5,10,"Urban","Type A","Unarried Female",73,"Completed",0.802414045,"Yes, school/college",12,"No","K","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",14,1.4182917,5
5961,3006,6,6,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Both smart and basic phone","Not at all","No","Yes","Yes","No","Yes","Always",13,"No","West",14,0.24141082,4
5962,3006,19,3,5,10,"Urban","Type A","Unarried Female",148,"Completed",0.802414045,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","Yes","Yes","Always",12,"Yes","West",14,-0.75357287,2
5963,3006,27,3,5,10,"Urban","Type A","Unarried Female",148,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","West",14,-0.76311426,2
5964,3006,30,3,5,10,"Urban","Type A","Unarried Female",33,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","No","No","No","Always",13,"Yes","West",14,0.14678833,4
5965,3006,32,3,5,10,"Urban","Type A","Unarried Female",148,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","West",14,-0.95918925,2
5966,3006,67,3,5,10,"Urban","Type A","Unarried Female",33,"Completed",0.802414045,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Always",13,"No","West",14,-1.1245668,2
5967,3006,106,2,5,10,"Urban","Type A","Unarried Female",148,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","West",14,0.67199373,4
5968,3006,106,3,5,10,"Urban","Type A","Unarried Female",61,"Completed",0.802414045,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",14,"Yes","West",14,0.67199373,4
5969,3006,128,6,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes both",12,"Yes, school/college"," ","Smart phone","At least once a week","No","No","Yes","No","Yes","Most of the time",11,"No","West",14,1.8623583,5
5970,3006,130,7,5,10,"Urban","Type A","Unarried Female",147,"Completed",0.802414045,"Yes, school/college",6,"No","K","No","Not at all","No","No","No","No","No","Always",13,"No","West",14,1.035165,4
5972,3006,159,3,5,10,"Urban","Type A","Unarried Female",19,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Every day","Yes","No","Yes","No","No","Always",13,"Yes","West",14,0.42862998,4
5977,3008,26,4,4,18,"Other urban","Type A","Unarried Female",17,"Completed",0.840605118,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"Yes","West",12,-0.21828607,3
5979,3008,52,3,4,18,"Other urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Most of the time",15,"Yes","West",12,-0.53342216,3
5980,3008,58,2,4,18,"Other urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",14,"Yes","West",12,0.81709403,4
5981,3008,60,3,4,18,"Other urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",11,"No","West",12,2.0668592,5
5982,3008,68,5,4,18,"Other urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"No","West",12,1.9970228,5
5983,3008,86,3,4,18,"Other urban","Type A","Unarried Female",17,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","West",12,-0.13609229,3
5984,3008,128,2,4,18,"Other urban","Type A","Unarried Female",39,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","West",12,-0.64983589,3
5989,3010,4,3,6,27,"Urban","Type A","Unarried Female",81,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","Yes","Yes","Somtimes",13,"No","West",16,0.64122253,4
5990,3010,34,3,6,27,"Urban","Type A","Unarried Female",81,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",13,"No","West",16,2.7454653,5
5991,3010,87,3,6,27,"Urban","Type A","Unarried Female",81,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",12,"No","West",16,0.37675732,4
5992,3010,92,7,6,27,"Urban","Type A","Unarried Female",81,"Completed",0.695516303,"Yes, school/college",4,"No","HK","No","Not at all","No","Yes","No","No","No","Somtimes",12,"No","West",16,0.35445782,4
5993,3010,95,3,6,27,"Urban","Type A","Unarried Female",81,"Completed",0.695516303,"Yes, school/college",2,"No","KM","No","Not at all","No","No","No","No","No","Always",12,"No","West",16,-0.78889054,2
5994,3010,99,2,6,27,"Urban","Type A","Unarried Female",1,"Completed",0.695516303,"Yes, school/college",2,"No","KL","No","Not at all","No","Yes","No","No","No","Somtimes",12,"No","West",16,0.42769312,4
5995,3010,105,7,6,27,"Urban","Type A","Unarried Female",1,"Completed",0.695516303,"Yes, school/college",7,"No","KL","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","West",16,-0.16889845,3
5996,3010,111,7,6,27,"Urban","Type A","Unarried Female",76,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","Yes","No","Always",12,"No","West",16,-1.1097841,2
6008,3012,21,4,6,27,"Urban","Type A","Unarried Female",24,"Completed",0.695516303,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",16,1.5084627,5
6011,3012,34,3,6,27,"Urban","Type A","Unarried Female",135,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",13,"No","West",16,1.7501437,5
6012,3012,57,3,6,27,"Urban","Type A","Unarried Female",42,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Most of the time",11,"Yes","West",16,1.37261,4
6013,3012,93,2,6,27,"Urban","Type A","Unarried Female",136,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Less than one a week","No","Yes","Yes","No","Yes","Always",13,"Yes","West",16,2.7908815,5
6014,3012,113,3,6,27,"Urban","Type A","Unarried Female",24,"Completed",0.695516303,"Yes, madrasa",5,"No","Z","Smart phone","Not at all","No","No","No","No","No","Always",13,"No","West",16,0.17786945,4
6015,3012,116,3,6,27,"Urban","Type A","Unarried Female",135,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","West",16,1.1471822,4
6016,3012,142,3,6,27,"Urban","Type A","Unarried Female",24,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"Yes","West",16,1.0977775,4
6033,3014,1,4,6,32,"Other urban","Type A","Unarried Female",132,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",16,-0.77383459,2
6036,3014,121,5,6,32,"Other urban","Type A","Unarried Female",131,"Completed",0.695516303,"Yes both",9,"Yes , madrasa"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"No","West",16,-1.1009498,2
6037,3014,152,3,6,32,"Other urban","Type A","Unarried Female",132,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"Yes","West",16,0.60667789,4
6038,3014,156,3,6,32,"Other urban","Type A","Unarried Female",131,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","Both smart and basic phone","Not at all","No","Yes","Yes","No","No","Always",12,"Yes","West",16,1.4934768,5
6039,3014,172,3,6,32,"Other urban","Type A","Unarried Female",132,"Completed",0.695516303,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",14,"Yes","West",16,-0.32420416,3
6048,3016,1,5,5,38,"Urban","Type A","Unarried Female",57,"Completed",0.802414045,"Yes, school/college",4,"No","H","No","Not at all","No","Yes","No","No","No","Always",12,"No","West",14,-0.27849516,3
6049,3016,4,3,5,38,"Urban","Type A","Unarried Female",57,"Completed",0.802414045,"Yes, school/college",2,"No","KM","No","Not at all","No","No","No","No","No","Most of the time",12,"Yes","West",14,-1.6217782,1
6050,3016,14,3,5,38,"Urban","Type A","Unarried Female",54,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","West",14,-0.55499517,3
6051,3016,39,3,5,38,"Urban","Type A","Unarried Female",141,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Every day","No","No","No","No","Yes","Always",15,"No","West",14,0.6095825,4
6053,3016,53,5,5,38,"Urban","Type A","Unarried Female",54,"Completed",0.802414045,"Yes, school/college",3,"No","HM","No","Not at all","No","Yes","No","No","No","Most of the time",12,"Yes","West",14,-1.0330313,2
6054,3016,65,5,5,38,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,-1.0330313,2
6055,3016,78,3,5,38,"Urban","Type A","Unarried Female",141,"Completed",0.802414045,"Yes, school/college",7,"No","K","No","Not at all","No","No","Yes","No","No","Somtimes",14,"No","West",14,-1.1836261,2
6057,3016,119,6,5,38,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",6,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,2.337967,5
6058,3016,127,3,5,38,"Urban","Type A","Unarried Female",54,"Completed",0.802414045,"Yes both",10,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Somtimes",12,"No","West",14,0.84267015,4
6059,3016,135,3,5,38,"Urban","Type A","Unarried Female",83,"Completed",0.802414045,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",14,0.23113147,4
6074,3018,104,4,4,41,"Urban","Type A","Unarried Female",67,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Every day","Yes","Yes","Yes","No","Yes","Somtimes",15,"Yes","West",12,3.9550122,5
6075,3018,112,3,4,41,"Urban","Type A","Unarried Female",57,"Completed",0.840605118,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","No","Somtimes",12,"No","West",12,3.1874567,5
6076,3018,150,3,4,41,"Urban","Type A","Unarried Female",54,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","No","Less than one a week","No","No","Yes","No","No","Most of the time",12,"Yes","West",12,1.5188629,5
6081,3020,11,3,4,44,"Urban","Type A","Unarried Female",38,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","No","Yes","Always",10,"No","West",12,3.6768761,5
6082,3020,12,3,4,44,"Urban","Type A","Unarried Female",28,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"Yes","West",12,2.0960096,5
6083,3020,35,3,4,44,"Urban","Type A","Unarried Female",58,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Always",14,"No","West",12,0.7049916,4
6084,3020,39,3,4,44,"Urban","Type A","Unarried Female",38,"Completed",0.840605118,"Yes both",8,"Yes, school/college"," ","No","Not at all","No","Yes","No","No","No","Always",14,"No","West",12,0.81470554,4
6085,3020,43,3,4,44,"Urban","Type A","Unarried Female",22,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","At least once a week","Yes","Yes","Yes","No","Yes","Always",14,"Yes","West",12,1.6213165,5
6086,3020,79,7,4,44,"Urban","Type A","Unarried Female",28,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",13,"No","West",12,1.5681976,5
6087,3020,83,3,4,44,"Urban","Type A","Unarried Female",58,"Completed",0.840605118,"Yes, school/college",7,"Yes, school/college"," ","No","Less than one a week","Yes","Yes","Yes","Yes","No","Always",13,"Yes","West",12,3.5112803,5
6088,3020,87,8,4,44,"Urban","Type A","Unarried Female",38,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",12,0.75450469,4
6089,3020,106,3,4,44,"Urban","Type A","Unarried Female",38,"Completed",0.840605118,"Yes both",9,"Yes , madrasa"," ","Yes , basic mobile phone `","Less than one a week","Yes","Yes","Yes","No","Yes","Always",12,"No","West",12,0.06563498,3
6090,3020,108,3,4,44,"Urban","Type A","Unarried Female",28,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","Yes","Yes","Somtimes",14,"Yes","West",12,1.7299663,5
6091,3020,108,4,4,44,"Urban","Type A","Unarried Female",28,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","West",12,1.7299663,5
6092,3020,110,3,4,44,"Urban","Type A","Unarried Female",22,"Completed",0.840605118,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",12,0.15929179,4
6093,3020,139,3,4,44,"Urban","Type A","Unarried Female",22,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","Yes","Always",13,"No","West",12,1.5092443,5
6100,3022,17,3,4,47,"Urban","Type A","Unarried Female",67,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"No","West",12,2.5094043,5
6102,3022,27,2,4,47,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","No","Yes","No","Yes","Somtimes",12,"No","West",12,2.3827185,5
6103,3022,29,3,4,47,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Most of the time",13,"No","West",12,1.5713934,5
6105,3022,52,4,4,47,"Urban","Type A","Unarried Female",54,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Less than one a week","No","No","Yes","No","No","Never agree",12,"No","West",12,2.9566418,5
6106,3022,65,9,4,47,"Urban","Type A","Unarried Female",67,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",12,"No","West",12,1.0947273,4
6107,3022,88,6,4,47,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes, school/college",5,"No","J","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"No","West",12,0.74818216,4
6108,3022,111,7,4,47,"Urban","Type A","Unarried Female",57,"Completed",0.840605118,"Yes, school/college",3,"No","HK","No","Not at all","No","Yes","No","No","No","Never agree",12,"No","West",12,0.93182751,4
6110,3022,165,3,4,47,"Urban","Type A","Unarried Female",54,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",11,"No","West",12,1.0184945,4
6121,3024,5,4,4,47,"Urban","Type A","Unarried Female",19,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",14,"Yes","West",12,-0.85587007,2
6122,3024,34,9,4,47,"Urban","Type A","Unarried Female",84,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",12,1.7736432,5
6123,3024,52,3,4,47,"Urban","Type A","Unarried Female",61,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",12,-0.02435356,3
6124,3024,92,4,4,47,"Urban","Type A","Unarried Female",41,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","Yes","Most of the time",12,"No","West",12,2.4477607,5
6125,3024,99,3,4,47,"Urban","Type A","Unarried Female",41,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",14,"Yes","West",12,3.0769937,5
6126,3024,132,7,4,47,"Urban","Type A","Unarried Female",61,"Completed",0.840605118,"Yes both",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",12,"No","West",12,0.11090149,3
6127,3024,139,4,4,47,"Urban","Type A","Unarried Female",61,"Completed",0.840605118,"Yes both",8,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Somtimes",14,"Yes","West",12,1.2875183,4
6128,3024,153,3,4,47,"Urban","Type A","Unarried Female",61,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",12,"Yes","West",12,0.68131143,4
6129,3024,153,4,4,47,"Urban","Type A","Unarried Female",61,"Completed",0.840605118,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","West",12,0.68131143,4
6130,3024,166,3,4,47,"Urban","Type A","Unarried Female",84,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","West",12,0.54664164,4
6131,3024,169,9,4,47,"Urban","Type A","Unarried Female",84,"Completed",0.840605118,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",14,"No","West",12,2.2988397,5
6156,3028,71,4,6,49,"Other urban","Type A","Unarried Female",19,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",12,"No","West",16,-0.27885987,3
6157,3028,101,3,6,49,"Other urban","Type A","Unarried Female",84,"Completed",0.695516303,"Yes, school/college",11,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Never agree",13,"No","West",16,-0.83914644,2
6158,3028,135,3,6,49,"Other urban","Type A","Unarried Female",19,"Completed",0.695516303,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","West",16,-1.9437027,1
6160,3028,157,3,6,49,"Other urban","Type A","Unarried Female",84,"Completed",0.695516303,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","West",16,-0.69259529,3
6174,3030,8,4,4,50,"Urban","Type A","Unarried Female",39,"Completed",0.840605118,"Yes, school/college",11,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",12,"No","West",12,1.4325462,5
6175,3030,26,3,4,50,"Urban","Type A","Unarried Female",39,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","Both smart and basic phone","Not at all","No","No","Yes","No","No","Somtimes",11,"No","West",12,-0.46565795,3
6176,3030,29,2,4,50,"Urban","Type A","Unarried Female",39,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","Both smart and basic phone","Every day","Yes","No","Yes","Yes","Yes","Somtimes",13,"No","West",12,2.1077859,5
6177,3030,32,3,4,50,"Urban","Type A","Unarried Female",32,"Completed",0.840605118,"Yes both",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",12,"Yes","West",12,0.53749643,4
6178,3030,45,3,4,50,"Urban","Type A","Unarried Female",39,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","West",12,0.79496392,4
6179,3030,47,3,4,50,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",13,"Yes","West",12,0.57928987,4
6180,3030,57,4,4,50,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","No","Yes","No","Yes","Most of the time",12,"No","West",12,3.5549852,5
6181,3030,70,3,4,50,"Urban","Type A","Unarried Female",11,"Completed",0.840605118,"Yes both",5,"No","K","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","West",12,-0.6045134,3
6182,3030,85,3,4,50,"Urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","West",12,3.0145392,5
6194,3032,12,4,4,55,"Urban","Type A","Unarried Female",42,"Completed",0.840605118,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","West",12,1.1102873,4
6195,3032,36,4,4,55,"Urban","Type A","Unarried Female",36,"Completed",0.840605118,"Yes both",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",12,"No","West",12,1.6432331,5
